id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,interception_outcome,possession_team_id,team_id,player_id,counterpress,under_pressure
e17a4419-33f5-4c59-82ed-dcc01bc51133,1751,2,00:05:20.840,50,20,Interception,94,Romania,From Throw In,Slovakia,Ivan Schranz,Right Wing,"[16.3, 57.5]",0.0,['87f3cf8b-85ea-4c68-8461-6baa0f12b1d5'],3930183,Lost In Play,905,908,28032,,
750379cf-86f5-492d-ab23-2b9681430e44,1797,2,00:06:38.534,51,38,Interception,98,Slovakia,Regular Play,Slovakia,Peter Pekarík,Right Back,"[39.9, 71.8]",0.0,['cb3e413b-7767-47a5-814b-dd07ace0fbf4'],3930183,Won,908,908,9722,,
487d1ac6-05d5-4af6-bd6f-2d64cecf19c9,1926,2,00:10:51.704,55,51,Interception,102,Slovakia,From Free Kick,Romania,Andrei Florin Ratiu,Right Back,"[33.2, 75.0]",0.0,['b2007d3c-bb7c-4dee-b34f-26bfbe6eb295'],3930183,Lost Out,908,905,24861,,
22fef532-a34b-49d6-9f10-7f3f2d175d95,2000,2,00:13:35.335,58,35,Interception,106,Romania,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[32.3, 18.1]",0.0,['22c4f44c-4b8b-4dfb-8d8e-be1e9421f6ee'],3930183,Lost Out,905,908,6990,,
c39a53b2-9414-4a11-897e-cc3823691a8c,2110,2,00:16:20.160,61,20,Interception,111,Slovakia,From Goal Kick,Romania,Andrei Florin Ratiu,Right Back,"[28.3, 60.0]",0.0,['86e8e928-ca09-4651-9b40-a27e303d046a'],3930183,Lost Out,908,905,24861,,
e1679bce-39f7-4e82-935a-e202db15da56,2296,2,00:22:37.687,67,37,Interception,120,Romania,From Throw In,Slovakia,Milan Škriniar,Left Center Back,"[9.1, 57.4]",0.0,['aa09f236-7dad-439d-8c5f-7b782b6d0707'],3930183,Lost In Play,905,908,6990,,
abe12f95-bb91-4abb-83ee-34bb30e525a5,2578,2,00:29:50.683,74,50,Interception,134,Slovakia,Regular Play,Romania,Radu Drăgușin,Right Center Back,"[7.2, 67.2]",0.0,['c5ac4630-926f-4fa4-b64f-8ab5caa658a3'],3930183,Won,908,905,39615,,
cbfd42a5-2a70-41a8-b384-66aa80bb4d8e,246,1,00:05:49.344,5,49,Interception,14,England,Regular Play,Slovenia,Vanja Drkušić,Right Center Back,"[25.2, 62.8]",0.0,['8c098f97-bd76-4c93-b59c-f8d78ae593a2'],3930181,Lost Out,768,944,205932,,
73c12c4a-cec8-48a7-aef7-422cba77ae90,930,1,00:22:50.456,22,50,Interception,38,England,Regular Play,England,Kyle Walker,Right Back,"[69.7, 71.6]",0.0,['5304f773-ce7e-47fa-af2e-b26967955581'],3930181,Won,768,768,3205,True,
14d79469-86bc-4ea5-9e2c-08615fc35120,1018,1,00:24:23.247,24,23,Interception,40,Slovenia,Regular Play,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[35.4, 64.4]",0.0,['5514a17d-5980-44e9-ac5f-b8ee8bde9c1b'],3930181,Won,944,944,31968,,
c09d195e-c4a8-48aa-b962-b475b6be71f3,1091,1,00:25:49.538,25,49,Interception,43,Slovenia,Regular Play,Slovenia,Timi Elšnik,Left Defensive Midfield,"[37.0, 5.7]",0.0,['aae36b18-0063-499b-81ce-329b59c860d6'],3930181,Won,944,944,15896,,
c598ce45-0535-4588-bdb8-ed01339925d5,1178,1,00:27:48.209,27,48,Interception,46,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[103.3, 56.7]",0.0,['932e510e-ba9e-47a9-a71f-74523df9397d'],3930181,Won,768,768,30714,True,
28aef017-a28e-4fbf-a6bd-de910fdd5da2,1509,1,00:35:33.008,35,33,Interception,57,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[34.8, 11.1]",0.0,['b55c00f2-a6ef-4197-a3d5-e01ad75e9cfd'],3930181,Won,768,768,3943,True,
0d18039a-1bd3-4f68-ab0f-e04fd06dab06,2042,2,00:02:15.582,47,15,Interception,71,England,From Throw In,Slovenia,Žan Karničnik,Right Back,"[18.7, 76.0]",0.0,['0a9a2892-6e89-4353-8b4c-9b4748733148'],3930181,Won,768,944,137487,,
4a6b5595-662e-4b48-852d-4b1485bb14d6,2193,2,00:04:37.776,49,37,Interception,74,England,Regular Play,England,Marc Guehi,Left Center Back,"[55.0, 65.6]",0.0,['61a33457-e19b-4f2f-bdc9-720cc43e3225'],3930181,Won,768,768,34526,True,
94bfd460-802a-4573-a7dd-dd812690ce19,2277,2,00:07:13.272,52,13,Interception,79,Slovenia,Regular Play,Slovenia,Timi Elšnik,Left Defensive Midfield,"[18.2, 26.7]",0.0,['2a42463a-f21e-4ffb-b839-dda7c7003780'],3930181,Won,944,944,15896,True,
40a96865-47bf-4b48-b896-84173ab2dfa7,3253,2,00:35:02.119,80,2,Interception,112,England,Regular Play,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[23.5, 22.7]",0.0,['df2c7d53-2e9d-49cd-bedd-36cfe21a292b'],3930181,Lost In Play,768,944,31968,,
85340b7b-706f-423b-a599-a80e71d31496,264,1,00:05:07.895,5,7,Interception,7,Italy,Regular Play,Croatia,Josip Stanišić,Right Back,"[53.9, 65.0]",2.08889,['c64063c8-c0b3-421c-89ad-daacce62e6f5'],3930178,Lost Out,914,785,49337,,
e1a79725-1a96-45c8-a931-09102fa46de2,339,1,00:06:19.830,6,19,Interception,9,Croatia,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,"[42.9, 47.9]",0.0,['1a3e1cd8-91d4-43a9-93c6-5e1bcb5e6bdd'],3930178,Won,785,785,5456,True,
8a58386d-b013-4556-80c7-86744daf207e,595,1,00:09:37.946,9,37,Interception,14,Croatia,Regular Play,Croatia,Marin Pongracic,Left Center Back,"[81.7, 5.9]",0.0,"['3d095978-6490-4860-8c96-415e4ca74448', '47df0cf2-636a-48f6-a7f2-b61b2a04f0d8']",3930178,Won,785,785,8773,True,True
4bca0828-4878-4887-8e2f-37cf13abdc07,643,1,00:10:18.925,10,18,Interception,15,Italy,Regular Play,Italy,Alessandro Bastoni,Center Back,"[41.4, 56.4]",0.0,['fce46bbc-fa18-4353-9d9e-68c39e9bb98d'],3930178,Won,914,914,7480,True,
42ed7cf5-c7b1-4db3-b14d-235d8b0b1263,678,1,00:11:00.667,11,0,Interception,16,Croatia,From Goal Kick,Italy,Lorenzo Pellegrini,Left Center Midfield,"[80.6, 3.5]",0.0,['34c7c4a2-c0ec-449e-b90b-0e2768758dd1'],3930178,Success In Play,785,914,6963,,
0d2d7bb4-b62d-4e8c-a4ce-905d14fa2edf,847,1,00:15:00.597,15,0,Interception,23,Croatia,Regular Play,Croatia,Josip Šutalo,Right Center Back,"[15.6, 69.1]",0.0,"['843de7a8-38e3-4829-9d78-139d1d91cc91', 'ddebcce9-e6fc-48a9-850b-249fda00727a']",3930178,Won,785,785,37148,,True
53501e13-4f51-4a8d-846d-690cbfd6c389,1222,1,00:24:44.263,24,44,Interception,34,Italy,Regular Play,Italy,Alessandro Bastoni,Center Back,"[41.5, 35.1]",0.0,['ba851321-d792-4a50-b261-52ccfdcf87c1'],3930178,Won,914,914,7480,True,
af88dd59-4cd4-41fe-9103-ad41540e955b,2059,1,00:42:24.611,42,24,Interception,62,Italy,Regular Play,Croatia,Josip Stanišić,Right Back,"[84.9, 76.5]",0.0,['97512c3f-4fd4-4ac1-bdd4-e5972d9d63e1'],3930178,Lost Out,914,785,49337,,
b11731d9-e654-4626-b426-e10570b4be84,2290,2,00:01:35.149,46,35,Interception,72,Croatia,Regular Play,Croatia,Joško Gvardiol,Left Back,"[37.1, 5.0]",0.0,['155bf004-7a94-4f09-8363-cc2e1335f190'],3930178,Won,785,785,33018,True,
e5f702ee-6339-48ac-aa28-69ecba0e6a20,2320,2,00:02:27.349,47,27,Interception,73,Italy,From Throw In,Croatia,Mateo Kovačić,Left Center Midfield,"[98.0, 4.0]",0.0,['5800f6d2-4bf2-4982-aa5b-2889e55fe358'],3930178,Lost In Play,914,785,5456,,
27c79c03-6be0-4b40-85d9-19af15c57a3b,3265,2,00:31:34.918,76,34,Interception,103,Italy,From Throw In,Croatia,Marin Pongracic,Left Center Back,"[30.8, 21.4]",0.0,"['406ed2d3-3c7c-4eb0-9d60-c7c82756532f', '9c4de760-8f50-4b45-b811-ff74b5c9a735']",3930178,Won,914,785,8773,,True
55ed17d4-9dd3-4310-bf70-ff3bc949f5a2,3503,2,00:38:12.656,83,12,Interception,113,Italy,Regular Play,Croatia,Josip Šutalo,Right Center Back,"[32.5, 29.9]",0.0,['fefc1fda-4099-4f79-a294-cf42907e1807'],3930178,Success In Play,914,785,37148,,
a2eb0ecd-60d0-459b-b039-b0e4a96f7ccd,3898,2,00:49:52.477,94,52,Interception,134,Croatia,From Free Kick,Italy,Mattia Zaccagni,Left Wing Back,"[22.1, 12.8]",0.0,['163f63d4-3a28-42c9-8ed7-a81a16d17e92'],3930178,Won,785,914,8792,,
4b0b985b-d809-4a15-b9a9-d4d4cd5f057e,3976,2,00:51:46.760,96,46,Interception,139,Italy,From Throw In,Croatia,Marcelo Brozović,Center Defensive Midfield,"[44.5, 28.5]",0.0,['fd4c943c-61ba-4b5e-afce-a75ca80f99ab'],3930178,Won,914,785,5469,,
0ffde3ae-329b-42ea-baf5-1766793f2e19,40,1,00:00:33.977,0,33,Interception,3,Germany,From Free Kick,Switzerland,Granit Xhaka,Left Defensive Midfield,"[73.2, 60.1]",0.0,"['163f01c8-1973-4626-82d5-c2bafa76802b', '641c8fa8-c0cd-4a1d-8586-4b9626293e3d']",3930176,Lost In Play,770,773,3500,,True
40a29c59-551b-4452-999a-265144152710,389,1,00:07:50.925,7,50,Interception,20,Germany,From Throw In,Switzerland,Breel-Donald Embolo,Center Forward,"[76.7, 44.9]",0.0,['361968e5-6608-4333-9432-6bd006ac64c9'],3930176,Lost In Play,770,773,5545,,
80cc99c8-02d1-404e-b3da-f6ae57521ae0,461,1,00:09:10.546,9,10,Interception,22,Germany,Regular Play,Germany,Kai Havertz,Center Forward,"[34.0, 52.2]",0.0,"['81fea59f-b545-488d-a587-d106dd60dc8e', '96000ba9-73d8-4b8e-ba70-6ee620cf20c2']",3930176,Won,770,770,8966,,True
5948ebf6-91b0-4b06-ad98-26afd28fbe2a,611,1,00:12:06.928,12,6,Interception,27,Switzerland,Regular Play,Germany,Robert Andrich,Right Defensive Midfield,"[82.6, 66.4]",0.0,['01456d32-7856-46ae-8b91-60b28f8e7ed7'],3930176,Lost Out,773,770,9195,,
c4d4cdf7-38dc-4df4-bc47-ce574a063458,615,1,00:12:36.822,12,36,Interception,28,Switzerland,From Throw In,Germany,Toni Kroos,Left Defensive Midfield,"[54.6, 61.5]",0.0,['87388328-2b97-4ea5-bf49-6d5351b1440a'],3930176,Lost In Play,773,770,5574,,
9896c571-0fb0-4169-b466-420cbfb6296a,912,1,00:21:25.187,21,25,Interception,38,Switzerland,From Free Kick,Germany,Toni Kroos,Left Defensive Midfield,"[71.7, 5.2]",0.0,['60e3e2ac-cab5-47f9-b710-f33c07cd0ef0'],3930176,Lost Out,773,770,5574,,
42781a4a-9cb4-4501-84bc-3499c2ce3eea,1094,1,00:24:34.247,24,34,Interception,41,Germany,Regular Play,Germany,Antonio Rüdiger,Right Center Back,"[65.8, 48.4]",0.0,"['76041f02-0d17-47d2-8756-91f0ea9b609b', '9142c27f-99e3-4f21-9379-669d9188456e']",3930176,Lost In Play,770,770,3167,True,True
06928c30-c82c-44e9-a174-a5268199029b,1232,1,00:27:46.890,27,46,Interception,45,Switzerland,Regular Play,Germany,Joshua Kimmich,Right Back,"[29.7, 58.7]",0.0,['c27d5999-0da6-4aba-be01-4b066aba4769'],3930176,Lost In Play,773,770,5579,,
61fe294d-c407-428f-a216-398cf2e8b08e,1437,1,00:34:11.234,34,11,Interception,52,Germany,From Free Kick,Switzerland,Fabian Lukas Schär,Right Center Back,"[47.9, 54.1]",0.0,['d0cc33ab-00b0-472f-99a5-937a9ed763f1'],3930176,Success In Play,770,773,5537,,
bc0c63f4-6d46-4e69-96bd-6b6ea6fd5830,1570,1,00:36:23.911,36,23,Interception,56,Switzerland,Regular Play,Germany,Jonathan Tah,Left Center Back,"[52.6, 21.6]",0.0,['40361e23-d142-40ee-96d9-0bd053dfe036'],3930176,Success In Play,773,770,8221,,
94d98478-eed9-4a2b-91d8-4631dc3305aa,1835,1,00:44:05.018,44,5,Interception,70,Germany,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,"[15.2, 26.8]",0.0,['199dcd41-5166-4e9f-ba17-7859090989b3'],3930176,Won,770,773,5549,,
43270913-ddc7-4dc7-bec3-cee9a1c1feb2,2380,2,00:08:44.336,53,44,Interception,91,Switzerland,From Throw In,Switzerland,Remo Freuler,Right Defensive Midfield,"[56.6, 70.0]",0.0,['a806d295-a519-4207-af26-318e41a276d8'],3930176,Won,773,773,6983,True,
35946990-0498-4b2b-9d33-1a0b9f17ead6,2442,2,00:10:44.602,55,44,Interception,96,Switzerland,Regular Play,Switzerland,Dan Ndoye,Left Attacking Midfield,"[84.0, 25.8]",0.0,['c38c4983-ad06-44e5-b341-7a1a7665d52d'],3930176,Won,773,773,45190,True,
0edaa0e6-ead4-456c-8523-bd3632ada304,2833,2,00:22:58.226,67,58,Interception,114,Switzerland,Regular Play,Germany,Toni Kroos,Left Defensive Midfield,"[47.1, 39.6]",0.0,['edd89d3a-ca99-424d-a3a3-33bf2d2d6ed4'],3930176,Lost In Play,773,770,5574,True,
51d76627-0790-44c3-9647-a3a28e5aef14,2976,2,00:27:05.219,72,5,Interception,117,Switzerland,From Throw In,Germany,Florian Wirtz,Right Wing,"[11.2, 66.7]",0.0,['097b77c3-b8c3-4954-b264-f08efb7c2aee'],3930176,Lost In Play,773,770,40724,,
aeb43e8c-f61e-4e96-842f-a50545b5d19f,3112,2,00:29:25.090,74,25,Interception,123,Switzerland,Regular Play,Switzerland,Kwadwo Duah,Center Forward,"[57.0, 21.9]",0.0,"['88bb1a2c-4590-47e9-8cf1-177af5e5dc0d', 'f01d41c2-cf70-4025-8617-d7ce9bcaad46']",3930176,Won,773,773,49007,True,True
a812863c-456b-440e-a0b8-4d619806af4c,3194,2,00:31:47.572,76,47,Interception,127,Germany,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,"[21.4, 38.7]",0.0,['801b57e4-1708-4a52-849b-b548be5c2999'],3930176,Success In Play,770,773,3500,,
8697d069-602a-4fb0-aeb3-c7a8ad74e506,3327,2,00:34:18.494,79,18,Interception,132,Germany,Regular Play,Germany,Nico Schlotterbeck,Left Center Back,"[49.3, 32.6]",0.0,['c8740c03-2144-4654-b84c-ab0831aeaddc'],3930176,Won,770,770,24118,True,
cbbf6dd5-f4a3-4b43-a95d-0d9aecf12988,3419,2,00:37:11.652,82,11,Interception,135,Germany,From Throw In,Switzerland,Fabian Lukas Schär,Right Center Back,"[25.4, 54.4]",0.0,['bdd0de6d-88f9-4938-bb61-31b7c822f947'],3930176,Lost In Play,770,773,5537,,
397831bd-3c59-4d80-bdfc-3afadbf7d37d,161,1,00:04:31.479,4,31,Interception,12,Romania,From Corner,Belgium,Romelu Lukaku Menama,Center Forward,"[9.0, 40.7]",0.0,['b2cf6bbd-b90d-4d38-99ad-558337986459'],3930175,Lost Out,905,782,3289,,
2fd3a617-9b2a-485b-b628-c1aed28df200,369,1,00:09:27.710,9,27,Interception,23,Belgium,From Throw In,Romania,Valentin Mihai Mihăilă,Left Midfield,"[43.8, 8.6]",0.0,['9a6877e6-8711-4caa-b072-63ded392d4a4'],3930175,Lost Out,782,905,72512,,
0e350683-77eb-48c8-af4b-5ec291f8ff48,1259,1,00:34:22.211,34,22,Interception,62,Romania,Regular Play,Romania,Denis Mihai Drăguş,Center Forward,"[49.2, 8.0]",0.0,"['48d232c1-2fbe-41c4-9f3a-2450cf5eb3e2', 'd31a7509-1a44-4dc0-8d51-8e876a96ae84']",3930175,Won,905,905,31193,True,True
da34f638-5008-4733-bb82-11b76ea8de09,1354,1,00:36:44.259,36,44,Interception,67,Belgium,From Keeper,Romania,Nicușor Silviu Bancu,Left Back,"[9.8, 26.3]",0.0,['a68c867e-3a5b-4dec-91d3-7e3a10ae162f'],3930175,Won,782,905,34600,,
702a2218-34ca-49b1-9448-6b9cab7e59f4,1666,1,00:44:27.477,44,27,Interception,82,Romania,From Throw In,Belgium,Arthur Theate,Left Back,"[8.0, 10.5]",0.0,['061b7167-4050-433e-83c5-e41bf68dd165'],3930175,Lost Out,905,782,43913,,
13f2d8e8-0a8e-4df9-bb4b-1b61e3e5019b,1998,2,00:08:04.998,53,4,Interception,98,Romania,From Goal Kick,Belgium,Arthur Theate,Left Back,"[34.5, 13.9]",0.0,['2410fd1f-9527-4d1c-aca9-221aad4593c3'],3930175,Success In Play,905,782,43913,,
3123e506-8a45-498e-9a3b-89738438fa3f,2051,2,00:10:00.340,55,0,Interception,105,Romania,From Keeper,Belgium,Wout Faes,Right Center Back,"[53.9, 71.2]",0.0,['f7113e3d-b051-4259-8c1c-f785a24998fa'],3930175,Lost Out,905,782,8854,True,
c8152eb4-eba5-4c82-bad8-df921672aedc,2173,2,00:15:10.590,60,10,Interception,114,Belgium,From Throw In,Romania,Valentin Mihai Mihăilă,Left Midfield,"[8.0, 41.6]",0.0,['f8e8e74b-3be0-450a-bc31-28ffcf362f9b'],3930175,Lost Out,782,905,72512,,
df0cd679-39c2-41aa-a206-8765da7e2030,2418,2,00:22:53.115,67,53,Interception,128,Belgium,Regular Play,Belgium,Jeremy Doku,Left Wing,"[13.1, 6.6]",0.0,['df608473-fef7-4391-8328-5c54a3880353'],3930175,Won,782,782,23650,True,
fb6be9f7-2e65-4ccb-badd-ef848cb298d9,2477,2,00:24:03.557,69,3,Interception,130,Romania,From Throw In,Romania,Andrei Florin Ratiu,Right Back,"[59.5, 74.2]",0.0,['19760291-bd12-43ac-96c5-6754effaed9e'],3930175,Lost Out,905,905,24861,,
232fca4e-6d9c-4245-9791-a9f3da93d4fc,2559,2,00:25:42.731,70,42,Interception,133,Romania,From Throw In,Belgium,Wout Faes,Right Center Back,"[18.2, 66.9]",0.0,"['37ad84fd-84b1-494f-ad2b-b528f63b3a30', '9f82eec5-b9ca-4060-ba58-cc73cfa5a1fc']",3930175,Won,905,782,8854,,True
c1572c2c-2ec7-48b8-93e8-e635dd5a5305,3045,2,00:44:27.598,89,27,Interception,166,Belgium,From Throw In,Romania,Deian Cristian Sorescu,Right Back,"[7.3, 71.6]",0.0,['0e46713b-0d3c-4730-81a6-fd926de56f1f'],3930175,Success In Play,782,905,130984,,
612f736f-99f1-4b76-a4d4-8cf6b66d831f,475,1,00:11:03.274,11,3,Interception,19,Portugal,From Goal Kick,Turkey,Barış Alper Yılmaz,Center Forward,"[76.6, 69.1]",0.0,['20bd0a0b-4bb4-4e3d-9840-c986826c8534'],3930174,Won,780,909,134209,,
8e11095b-76fa-483c-a2ee-31bf3024586b,741,1,00:17:36.081,17,36,Interception,30,Turkey,From Goal Kick,Turkey,Ferdi Erenay Kadıoğlu,Left Back,"[32.1, 7.3]",0.0,['70521d50-9f76-4310-a6b8-1a24d8aafefb'],3930174,Won,909,909,30438,True,
bb7c3941-7c95-4c31-9e6c-e50e1d8d33a6,856,1,00:19:57.510,19,57,Interception,35,Turkey,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[32.4, 54.3]",0.0,['88782aa7-c4ae-4cd1-bad1-80ef45f6cedc'],3930174,Success In Play,909,780,20016,,
c4cb1fe5-6cce-4c54-97c3-ddb8cd8b1d4d,1134,1,00:27:52.905,27,52,Interception,42,Portugal,From Throw In,Turkey,Kaan Ayhan,Left Defensive Midfield,"[55.1, 23.2]",0.0,['fdff1897-9022-4c9b-baf9-7d0839de7e1f'],3930174,Lost In Play,780,909,12293,,
04d78726-39dd-446b-88aa-57587ee4d373,1301,1,00:32:49.125,32,49,Interception,50,Turkey,From Throw In,Portugal,Rúben Santos Gato Alves Dias,Right Center Back,"[36.0, 69.0]",0.0,['dd6f4d11-9da3-441e-8560-cb07b6f8733d'],3930174,Lost In Play,909,780,5206,,
23d81308-8b59-48c1-b620-faa472933b97,1468,1,00:36:32.223,36,32,Interception,57,Turkey,From Goal Kick,Turkey,Samet Akaydin,Right Center Back,"[30.9, 67.2]",0.0,['dcfdc417-8ec9-40fc-a81c-0d09e9cf3f17'],3930174,Success In Play,909,909,133305,True,
2e35e174-8248-42b9-b908-801624d9ee38,1480,1,00:36:44.997,36,44,Interception,57,Turkey,From Goal Kick,Portugal,João Pedro Cavaco Cancelo,Right Back,"[47.6, 73.1]",0.0,['9d26816b-920e-4ad3-ab58-21becbc48e3e'],3930174,Lost In Play,909,780,7005,,
18ed4d4b-2591-4983-8236-8e0b3fd111f0,1503,1,00:37:38.926,37,38,Interception,59,Portugal,From Free Kick,Turkey,Ferdi Erenay Kadıoğlu,Left Back,"[65.0, 6.6]",0.0,['cdf9568f-6fa3-4c51-bdd4-01402c0239c0'],3930174,Lost Out,780,909,30438,,
3ef23394-eec8-45d2-90d3-b9cae476192c,1604,1,00:41:10.463,41,10,Interception,68,Portugal,From Throw In,Turkey,Samet Akaydin,Right Center Back,"[68.0, 17.2]",0.0,['b175eae4-85ae-4e85-a42e-600458c47cc6'],3930174,Lost In Play,780,909,133305,,
71363313-ca1b-4a29-9410-e42f1f00048c,1769,2,00:00:24.258,45,24,Interception,76,Turkey,From Kick Off,Portugal,Nuno Mendes,Left Back,"[53.6, 2.8]",0.0,['041463e8-8748-4404-8743-c77a84fea218'],3930174,Lost Out,909,780,41092,,
5a147164-ae58-4486-9141-a92c154c4de2,1780,2,00:00:40.929,45,40,Interception,77,Turkey,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[33.9, 17.9]",0.0,['0bc97b5f-d017-413d-9d24-f0af5d4d8b41'],3930174,Success In Play,909,780,20016,,
7b775f28-38c3-4ef2-9dd3-7cde78edc273,1866,2,00:02:02.695,47,2,Interception,79,Turkey,From Free Kick,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[2.1, 54.6]",0.0,"['1260730c-63e3-4f14-a877-e4d9ce320c11', '76cd163c-bf68-41a6-9555-7170082a3184']",3930174,Lost Out,909,780,20016,,True
1bea8e52-8b08-4dab-826b-a772af9d4119,2086,2,00:05:40.885,50,40,Interception,83,Portugal,Regular Play,Turkey,Samet Akaydin,Right Center Back,"[9.8, 48.1]",0.0,['d1c68615-fb23-4f22-9f65-486823ddbdf0'],3930174,Success In Play,780,909,133305,,
b7807bae-6c61-4e42-993a-2280f9a62f45,2976,2,00:27:03.478,72,3,Interception,121,Portugal,From Free Kick,Turkey,Samet Akaydin,Right Center Back,"[22.3, 56.5]",0.0,['bffe8b4d-4cba-43bc-92a2-cb6a7f9ff5c6'],3930174,Lost In Play,780,909,133305,,
56c6e524-a4a5-40ce-996f-5816dea6804b,2981,2,00:27:07.800,72,7,Interception,121,Portugal,From Free Kick,Turkey,Samet Akaydin,Right Center Back,"[5.5, 53.0]",0.0,['c2d6a6fd-9448-45be-8187-627c06d78832'],3930174,Lost In Play,780,909,133305,,
500559d2-e44a-46ce-8c31-7c0e239e0341,3184,2,00:34:50.707,79,50,Interception,130,Turkey,From Corner,Turkey,Hakan Çalhanoğlu,Left Defensive Midfield,"[86.1, 5.8]",0.0,['3cef316f-5333-4e8f-bbd8-2e43c2fd25b8'],3930174,Won,909,909,7039,,
41b46630-f943-470e-a679-5715d6169f19,3533,2,00:43:17.083,88,17,Interception,148,Turkey,Regular Play,Turkey,İsmail Yüksek,Right Defensive Midfield,"[70.1, 76.8]",0.0,['e8a296a6-f1a4-4edf-af97-96d650288276'],3930174,Won,909,909,78241,,
4f159f9b-96f7-42f3-a2aa-88bec47bd815,3590,2,00:44:20.208,89,20,Interception,149,Portugal,Regular Play,Portugal,João Neves,Right Defensive Midfield,"[65.0, 43.9]",0.0,['0c316d28-de1c-4171-b9cf-f165d7200392'],3930174,Won,780,780,143859,True,
098eb7b8-62d4-4bc7-adad-b2c8886b9001,3726,2,00:49:10.370,94,10,Interception,159,Portugal,Regular Play,Portugal,João Neves,Right Defensive Midfield,"[15.0, 15.8]",0.0,['74103c11-3b27-4ad2-9e65-8f02c556c87a'],3930174,Won,780,780,143859,True,
56eb099c-68c2-420d-94f6-bf66c0338922,800,1,00:17:57.955,17,57,Interception,38,Slovenia,Regular Play,Slovenia,Petar Stojanović,Right Midfield,"[41.6, 76.9]",0.0,['f77d0ff6-78f8-4f50-a0c7-4486d7ad9bb8'],3930170,Won,944,944,16528,True,
b4e91808-d893-48b1-9375-b5ed587316e1,1487,1,00:33:05.244,33,5,Interception,63,Serbia,Regular Play,Slovenia,Jaka Bijol,Left Center Back,"[48.0, 17.5]",0.0,['2b6324ab-1337-4d35-8603-3c8f8a6a0361'],3930170,Lost In Play,786,944,16047,,
1b662e62-4b50-4a17-ad6b-2f71292762a6,1516,1,00:33:28.825,33,28,Interception,63,Serbia,Regular Play,Serbia,Dušan Tadić,Right Attacking Midfield,"[94.2, 11.4]",0.0,['c9f87af7-3f60-446b-87f9-76e52ab10b17'],3930170,Success In Play,786,786,3831,True,
06b9db14-6ffe-4c73-a0d6-510ad7bc488e,1525,1,00:33:32.627,33,32,Interception,63,Serbia,Regular Play,Slovenia,Žan Karničnik,Right Back,"[28.9, 68.0]",0.0,['cf32587c-b8cc-4ca8-b8cc-a1e9b520a175'],3930170,Won,786,944,137487,,
8cfab1db-a773-445f-abd5-15d687cd9a19,1584,1,00:34:48.970,34,48,Interception,67,Slovenia,Regular Play,Slovenia,Žan Karničnik,Right Back,"[27.5, 77.2]",0.0,['5729bb42-8136-4c5c-aec3-bcb526e021dd'],3930170,Won,944,944,137487,True,
1a42f514-18cf-48de-ac39-f35a5f39fec8,1603,1,00:35:04.104,35,4,Interception,67,Slovenia,Regular Play,Serbia,Filip Mladenović,Left Wing Back,"[71.1, 5.7]",0.0,['a1c7cc82-5ab9-4ba2-a6e7-2e0b23267360'],3930170,Lost Out,944,786,7993,,
728bb182-b504-4997-bbf2-833ff0b52014,1677,1,00:36:59.680,36,59,Interception,69,Slovenia,From Throw In,Serbia,Saša Lukić,Left Defensive Midfield,"[23.1, 33.4]",0.0,['f6a3699f-0ed7-49e1-9bd8-ed65bf9b4255'],3930170,Lost In Play,944,786,6687,,
75edae28-da10-4820-9265-75faed18ef9d,1722,1,00:39:10.272,39,10,Interception,73,Serbia,Regular Play,Serbia,Strahinja Pavlović,Left Center Back,"[55.4, 9.1]",0.0,['7e077281-467e-4a48-b503-55dd622d13fa'],3930170,Won,786,786,27719,True,
f5bea42f-8676-424a-8360-d41d73cbd908,2437,2,00:12:36.986,57,36,Interception,93,Serbia,From Corner,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[8.1, 33.8]",0.0,['b14045b6-accf-49e8-bfdb-a5f69c26b060'],3930170,Success In Play,786,944,31968,,
59221da4-5405-419b-8061-7dded21c3266,2466,2,00:13:48.087,58,48,Interception,95,Slovenia,From Corner,Serbia,Mijat Gaćinović,Left Wing Back,"[9.8, 26.3]",0.0,['589d2794-04ba-4cd6-9e7d-49c29e6203cc'],3930170,Lost In Play,944,786,8669,,
e338922b-6ec1-4511-b353-84df511b53e4,2760,2,00:22:25.038,67,25,Interception,105,Serbia,From Goal Kick,Slovenia,Vanja Drkušić,Right Center Back,"[43.0, 50.9]",0.0,['29d15c93-cd66-4e73-b7f2-34a6776cd4cc'],3930170,Success In Play,786,944,205932,,
