id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,clearance_head,clearance_body_part,possession_team_id,team_id,player_id,out,clearance_right_foot,clearance_aerial_won,clearance_left_foot,clearance_other,off_camera
5feff25b-7319-416b-aa3b-188d9feb2ba3,3385,3,00:03:29.604,93,29,Clearance,165,Portugal,Regular Play,Slovenia,Jon Gorenc Stankovič,Left Defensive Midfield,"[10.3, 32.6]",0.0,True,['c1b46df6-69ec-49ad-a7aa-94957b82ad72'],3941020,,Left Foot,780,944,11416,,,,True,,
226499d9-1e40-4713-9780-30ba53f86680,3416,3,00:04:23.046,94,23,Clearance,168,Slovenia,From Goal Kick,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[34.0, 27.7]",0.0,True,"['d14f6223-93d2-4fe0-998a-4c418ee3adc1', 'e4687c98-13c3-43d1-813c-7ed30784b41e']",3941020,,Right Foot,944,780,12169,,True,,,,
e18101d9-c06b-455b-8a9b-53e2a0d3be55,3428,3,00:05:09.391,95,9,Clearance,169,Slovenia,From Corner,Portugal,Nuno Mendes,Left Back,"[2.8, 34.7]",0.0,True,['1c33b581-6f7e-4a83-b711-d07bcef1c750'],3941020,True,Head,944,780,41092,,,,,,
ccccba48-89bd-44a2-9ac5-0d4b7ce634a0,3434,3,00:05:15.432,95,15,Clearance,169,Slovenia,From Corner,Portugal,Nuno Mendes,Left Back,"[12.3, 34.2]",0.0,True,['853693fa-ecd4-4ecb-97f6-8c2e02aa8f12'],3941020,,Right Foot,944,780,41092,,True,,,,
9c688c7e-0b0b-4815-a6f6-d59a489acee9,3435,3,00:05:16.311,95,16,Clearance,169,Slovenia,From Corner,Portugal,João Pedro Cavaco Cancelo,Right Back,"[17.9, 35.1]",0.0,True,,3941020,,Right Foot,944,780,7005,,True,,,,
7ccb0239-c4cc-4056-b8af-bb635e4919c6,3592,3,00:08:44.714,98,44,Clearance,175,Portugal,From Throw In,Slovenia,Jaka Bijol,Left Center Back,"[9.7, 45.0]",0.0,True,['09dd2a41-8f2b-46f6-bc8c-183477bad30b'],3941020,True,Head,780,944,16047,True,,,,,
8a28f40b-8392-4a93-ab12-adeb3c6a21b3,3610,3,00:09:51.538,99,51,Clearance,178,Slovenia,From Keeper,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[44.9, 30.8]",0.0,True,"['459a1373-1e57-455b-88b6-6e165f52829c', 'b4cb4376-8a6a-424f-a4b1-6d4a4ef5c05d']",3941020,True,Head,944,780,12169,,,True,,,
f9319037-b736-4cd0-8f53-dddcbc66dd11,3698,3,00:15:32.977,105,32,Clearance,187,Portugal,From Corner,Slovenia,Žan Celar,Right Center Forward,"[6.4, 35.5]",0.0,True,,3941020,,Other,780,944,24109,,,,,True,
b013fc39-9c78-4eb7-a1de-9b90713bbfc2,3699,3,00:15:33.790,105,33,Clearance,187,Portugal,From Corner,Slovenia,Timi Elšnik,Right Midfield,"[8.0, 44.2]",0.0,True,,3941020,True,Head,780,944,15896,True,,,,,
12c05d85-ee06-4d47-b985-aca62aff7217,3788,4,00:03:56.457,108,56,Clearance,193,Slovenia,From Free Kick,Portugal,Rúben Santos Gato Alves Dias,Right Center Back,"[12.0, 54.2]",0.0,True,,3941020,,Left Foot,944,780,5206,,,,True,,
ff03e969-7cb8-4fd3-83fc-421c77099511,4005,4,00:10:06.665,115,6,Clearance,203,Portugal,From Goal Kick,Slovenia,Žan Karničnik,Right Back,"[7.1, 44.9]",0.0,True,['ba25f442-e945-4b42-bfc4-7d0d2a45892d'],3941020,True,Head,780,944,137487,,,,,,
75a547c6-81e9-4019-9c18-2770b2c69907,4007,4,00:10:08.498,115,8,Clearance,203,Portugal,From Goal Kick,Slovenia,Jure Balkovec,Left Back,"[19.9, 31.7]",0.0,True,['b74e0212-3cdf-4ba0-a579-2e7355177cd8'],3941020,True,Head,780,944,30940,,,True,,,
bc227bef-2195-4232-9d4d-3c0b46d59b16,4174,4,00:15:15.638,120,15,Clearance,213,Slovenia,From Goal Kick,Slovenia,Vanja Drkušić,Right Center Back,"[42.1, 64.5]",0.0,True,"['c9a84732-232b-436e-af66-2a6126d6bd78', 'f6cccff9-b8f7-407c-a3d9-8c3c7ff0cc81']",3941020,True,Head,944,944,205932,True,,True,,,
5e707f82-353f-48a6-98c0-399355eabff5,188,1,00:03:31.373,3,31,Clearance,6,Belgium,From Free Kick,France,William Saliba,Left Center Back,"[9.7, 32.7]",0.0,True,['e9092b14-62ce-4e18-9ca9-410cafdfeea9'],3941019,True,Head,782,771,17592,,,,,,
dcdbe218-725a-472f-bc95-f44c1f9a87aa,599,1,00:11:20.996,11,20,Clearance,15,France,From Throw In,Belgium,Yannick Ferreira Carrasco,Right Midfield,"[11.9, 45.2]",0.0,True,['df032f0d-2b9a-4b88-b889-4c24813d74c3'],3941019,,Left Foot,771,782,5633,,,,True,,
38ffb621-139b-4679-a718-3117842daaf1,666,1,00:13:01.262,13,1,Clearance,17,France,From Throw In,Belgium,Timothy Castagne,Right Back,"[2.4, 49.6]",0.0,True,['81dda327-3f7f-411c-b72f-71666c29e4a9'],3941019,True,Head,771,782,6989,True,,,,,
8374ab0e-8992-4729-a489-965ea52b4628,813,1,00:16:35.351,16,35,Clearance,20,France,Regular Play,Belgium,Arthur Theate,Left Back,"[10.5, 27.6]",0.0,True,['9844d44d-4adf-49a7-ab45-4eda74bdc928'],3941019,,Left Foot,771,782,43913,True,,,True,,
fd3dd23c-e679-44dd-a0f5-f6afc684f6cf,955,1,00:20:15.877,20,15,Clearance,25,France,Regular Play,Belgium,Wout Faes,Right Center Back,"[31.1, 70.9]",0.0,True,"['a988822b-1f42-4f21-b0b7-2de8e8d8abe7', 'd8c01060-5b31-42e8-bc89-a3d1ad5c3ace']",3941019,True,Head,771,782,8854,True,,,,,
b57eab47-cb3f-451d-bc07-c2fe3b744947,1055,1,00:23:33.399,23,33,Clearance,29,Belgium,From Free Kick,France,Mike Maignan,Goalkeeper,"[2.2, 42.0]",0.0,True,['f613e539-b87f-4df2-aada-89a8692affe8'],3941019,,Right Foot,782,771,3761,,True,,,,
e2f1fa95-4fec-4dfd-8ae5-3865ddac3108,1119,1,00:26:10.331,26,10,Clearance,31,Belgium,From Free Kick,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[8.5, 45.7]",0.0,True,['eb76e5e7-550b-403e-98e6-0e8dd2bbd0f3'],3941019,,Right Foot,782,771,10481,,True,,,,
e45b64ae-719f-4ba6-a68a-1922814ef384,1120,1,00:26:10.726,26,10,Clearance,31,Belgium,From Free Kick,France,Jules Koundé,Right Back,"[10.9, 45.5]",0.0,True,,3941019,,Right Foot,782,771,4445,,True,,,,
6c826bce-791d-42f3-91e3-e3f59bf96f23,1233,1,00:28:16.916,28,16,Clearance,34,France,Regular Play,Belgium,Ikoma Loïs Openda,Left Center Forward,"[26.6, 41.5]",0.0,True,['68d2e45c-ff6b-4e00-b38b-d5d6f5087ca3'],3941019,,Right Foot,771,782,16275,,True,,,,
9db01a88-bb8e-4f76-874e-6bb0e40ad29d,1640,1,00:37:56.130,37,56,Clearance,51,France,Regular Play,Belgium,Wout Faes,Right Center Back,"[10.0, 48.7]",0.0,True,['58fc8524-1c13-46de-841c-266f2c6a495e'],3941019,True,Head,771,782,8854,True,,,,,
c0673509-a691-4d79-9934-65fb222550a7,1689,1,00:38:30.904,38,30,Clearance,52,France,From Throw In,Belgium,Jan Vertonghen,Left Center Back,"[10.4, 35.2]",0.0,True,['625e22e1-e63b-4dda-a121-b00888fb5793'],3941019,,Right Foot,771,782,3077,,True,,,,
baddb8b7-2469-4844-a809-4d5e4101d5b5,1787,1,00:40:24.836,40,24,Clearance,55,France,Regular Play,Belgium,Kevin De Bruyne,Left Defensive Midfield,"[7.2, 34.4]",0.0,True,['d0de15e7-4136-44bf-870b-ecc6b90d762c'],3941019,True,Head,771,782,3089,,,,,,
ca6bace4-2243-4188-adf3-3457a58cc8a9,1949,1,00:43:47.706,43,47,Clearance,57,France,Other,France,Dayotchanculle Upamecano,Right Center Back,"[11.8, 43.7]",0.0,True,['9270f62b-666a-47a0-9c4e-848cb1daa64e'],3941019,True,Head,771,771,8519,,,,,,
7040f85f-e2d6-4cb4-86f6-aa2d9989d733,1971,1,00:44:56.380,44,56,Clearance,59,France,From Corner,Belgium,Jan Vertonghen,Left Center Back,"[8.2, 48.9]",0.0,True,['d7296034-4908-49dc-aba6-c8feed289f02'],3941019,True,Head,771,782,3077,,,,,,
478041ba-d4f4-4787-86fa-bdc62e90c73a,2000,1,00:45:58.728,45,58,Clearance,60,Belgium,From Goal Kick,France,Jules Koundé,Right Back,"[24.8, 73.7]",0.0,True,['477f48fc-3220-4e83-a336-087eafc1fc95'],3941019,,Right Foot,782,771,4445,,True,,,,
e44073bf-178c-46e1-993a-ee1382beb638,2002,1,00:46:01.159,46,1,Clearance,60,Belgium,From Goal Kick,Belgium,Arthur Theate,Left Back,"[65.6, 3.7]",0.0,True,,3941019,,Left Foot,782,782,43913,True,,,True,,
c99d042a-72e7-46bb-8ce7-60f278547065,2183,2,00:03:58.817,48,58,Clearance,68,France,From Corner,Belgium,Arthur Theate,Left Back,"[9.2, 39.9]",0.0,True,"['8edeae57-dc10-4b2a-82c0-4359f43fd355', 'e0281c68-13c3-4953-94e1-bdb20d8dcd4d']",3941019,True,Head,771,782,43913,,,True,,,
fda77639-7634-45bc-9fc2-479c138361b8,2195,2,00:04:54.510,49,54,Clearance,69,France,From Free Kick,Belgium,Kevin De Bruyne,Left Defensive Midfield,"[14.1, 49.1]",0.0,True,['ce0069a3-ad62-43f1-83bd-797f7ba7f72b'],3941019,True,Head,771,782,3089,,,,,,
2d056793-1aac-4cde-a2b8-e7fb1b7c686d,2567,2,00:13:02.479,58,2,Clearance,81,Belgium,From Free Kick,France,William Saliba,Left Center Back,"[28.8, 47.9]",0.0,True,"['5269c6e1-08e8-4573-b7dd-383ce345c1da', 'ff44dc11-7b15-4b1c-8e31-7969bbeaa292']",3941019,True,Head,782,771,17592,,,True,,,
2a258675-1947-466a-97ed-121addb6b565,2572,2,00:13:06.930,58,6,Clearance,81,Belgium,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[22.5, 35.8]",0.0,True,['4dc6557c-4f65-4b9c-934c-2c34598cb703'],3941019,,Left Foot,782,771,6704,True,,,True,,
22ab73c7-3205-4581-af0e-4e89dd573b5d,3173,2,00:27:43.173,72,43,Clearance,106,France,From Throw In,Belgium,Arthur Theate,Left Back,"[3.7, 26.3]",0.0,True,['bae734c5-6671-4e36-9baa-0b24b8aae455'],3941019,True,Head,771,782,43913,,,,,,
6f981047-1527-4c1b-997a-79311044c474,3194,2,00:28:33.820,73,33,Clearance,107,France,From Corner,Belgium,Jan Vertonghen,Left Center Back,"[4.7, 33.3]",0.0,True,"['1b1cb663-ec42-4d40-86f2-c39fad69d9b9', 'bc31c25a-5d07-4334-9570-7733531daa02']",3941019,True,Head,771,782,3077,,,True,,,
6d9a948d-4611-4338-b5b7-6ceae4220ff5,3528,2,00:36:26.912,81,26,Clearance,116,France,From Free Kick,Belgium,Arthur Theate,Left Back,"[11.0, 19.6]",0.0,True,"['82133d3f-4333-48cb-ab8e-226c4667293e', 'fcde7f38-b2fc-42cd-92b9-36a95e457d49']",3941019,True,Head,771,782,43913,,,True,,,
39acacca-c11e-4e7f-9078-d74d31395c71,3558,2,00:37:12.110,82,12,Clearance,118,Belgium,From Free Kick,France,Dayotchanculle Upamecano,Right Center Back,"[12.9, 25.7]",0.0,True,,3941019,,Right Foot,782,771,8519,True,True,,,,
a55563ed-b464-46b3-b6dd-7fef3b93dbc6,3807,2,00:44:35.590,89,35,Clearance,129,Belgium,From Free Kick,France,Dayotchanculle Upamecano,Right Center Back,"[9.6, 46.6]",0.0,True,['5f854600-ab3a-46e8-b510-b02513401078'],3941019,,Left Foot,782,771,8519,,,,True,,
be218558-81e9-48d1-84bd-f5c25d7cc58c,3808,2,00:44:36.864,89,36,Clearance,129,Belgium,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[15.3, 36.5]",0.0,True,,3941019,,Right Foot,782,771,6704,,True,,,,
97631c45-d762-4cd8-9631-14ae28549d8e,3844,2,00:45:26.502,90,26,Clearance,131,Belgium,Other,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[15.5, 16.8]",0.0,True,,3941019,,Right Foot,782,771,10481,,True,,,,
f0d82ffd-2a2c-46c0-9cd9-30f3bd7ace39,3886,2,00:46:21.210,91,21,Clearance,131,Belgium,Other,France,Adrien Rabiot,Left Center Midfield,"[5.0, 14.1]",0.0,True,"['a60df6d5-23de-4a3f-998a-5232e4f68f6e', 'd39a5aff-ed5b-4b78-8411-072dfc027d4f']",3941019,,Left Foot,782,771,3026,True,,,True,,
42f238ef-886d-4c9b-b447-abf9b2a5efd7,3910,2,00:47:09.888,92,9,Clearance,133,Belgium,From Corner,France,Antoine Griezmann,Right Wing,"[5.6, 47.3]",0.0,True,['ed499795-d885-4a00-9522-0d1c925a1cab'],3941019,True,Head,782,771,5487,,,,,,
d1520fe5-20da-4965-b4bb-6cfd4db300a1,3927,2,00:47:33.761,92,33,Clearance,135,Belgium,From Throw In,France,Jules Koundé,Right Back,"[9.3, 55.6]",0.0,True,['8c88883b-08e8-4b92-9bbb-a4a31f99a46e'],3941019,True,Head,782,771,4445,,,,,,
0aedd267-6c77-4628-b653-4e997be782f6,174,1,00:02:35.160,2,35,Clearance,4,Spain,Regular Play,Georgia,Guram Kashia,Center Back,"[16.7, 52.8]",0.0,True,['a7c92abf-ded6-43e0-94bf-4ab5f3040ebb'],3941018,True,Head,772,2138,7839,True,,,,,
e3a103e8-6f6d-489d-91d8-10415daadbe9,270,1,00:05:02.774,5,2,Clearance,10,Spain,Regular Play,Georgia,Luka Lochoshvili,Left Wing Back,"[10.8, 27.0]",0.0,True,['6b78fd66-865d-499e-a141-d5a29a9d75fb'],3941018,True,Head,772,2138,48178,,,,,,
079b9f03-795c-4daf-931a-d82c4938cf79,422,1,00:07:42.103,7,42,Clearance,13,Spain,From Free Kick,Georgia,Giorgi Kochorashvili,Left Center Midfield,"[9.0, 44.6]",0.0,True,['f548062d-d9ff-43da-96b7-fe70b6fed3be'],3941018,,Right Foot,772,2138,41202,True,True,,,,
22ae2156-0491-43d8-9593-2e8ae3622e5e,431,1,00:08:16.506,8,16,Clearance,14,Spain,From Corner,Georgia,Guram Kashia,Center Back,"[8.5, 39.8]",0.0,True,"['56140293-bbd5-4a61-82e8-7e7ac6a60986', '7c4011dc-480b-4bae-afa1-e4f7d6081b56']",3941018,True,Head,772,2138,7839,,,True,,,
d5616bbc-b045-4e9f-94b4-9dfdaddaaeb9,432,1,00:08:18.577,8,18,Clearance,14,Spain,From Corner,Georgia,Giorgi Chakvetadze,Right Center Midfield,"[16.7, 36.4]",0.0,True,,3941018,True,Head,772,2138,23646,,,,,,
bb185b45-881c-49d1-be38-c1d5a6b0cf83,506,1,00:09:58.967,9,58,Clearance,15,Spain,From Corner,Georgia,Guram Kashia,Center Back,"[3.4, 42.7]",0.0,True,['e3e94e63-2a5c-4566-a7fd-fddc089b6924'],3941018,,Right Foot,772,2138,7839,True,True,,,,
18eb2f98-3d46-442e-b3ca-aaae281d16ed,526,1,00:10:45.984,10,45,Clearance,17,Spain,From Throw In,Georgia,Giorgi Gvelesiani,Right Center Back,"[13.8, 38.1]",0.0,True,['79375959-044c-4b9d-83ed-fea51d821e2c'],3941018,,Left Foot,772,2138,398886,,,,True,,
3b7e8cee-a78a-44c1-946c-db287e160af2,592,1,00:11:58.712,11,58,Clearance,18,Spain,From Corner,Georgia,Lasha Dvali,Left Center Back,"[11.3, 35.2]",0.0,True,['1cc3a11d-edeb-4897-b984-211754f21257'],3941018,,Left Foot,772,2138,7655,,,,True,,
52050580-8ab4-46ce-bbcd-4fcb1566e807,653,1,00:12:50.568,12,50,Clearance,18,Spain,From Corner,Georgia,Giorgi Gvelesiani,Right Center Back,"[4.5, 53.2]",0.0,True,['6b5d75cf-8d6f-4697-b031-3a4008dfe58b'],3941018,True,Head,772,2138,398886,True,,True,,,
a32a58c2-9fb1-46a5-a9fc-4f2ddb8a2066,843,1,00:19:47.938,19,47,Clearance,28,Spain,Regular Play,Georgia,Lasha Dvali,Left Center Back,"[10.4, 36.9]",0.0,True,['80f46e6f-7893-4f97-8af7-c4055d6f3762'],3941018,True,Head,772,2138,7655,,,,,,
6905d194-f571-4312-a101-7b8504ce7750,1130,1,00:24:20.944,24,20,Clearance,36,Spain,Regular Play,Georgia,Luka Lochoshvili,Left Wing Back,"[13.8, 15.3]",0.0,True,['1da6c198-8245-4db2-9ad3-c14f678bc97f'],3941018,True,Head,772,2138,48178,,,,,,
9369abfd-1dcb-42be-996a-6c4c895bc67c,1193,1,00:26:05.260,26,5,Clearance,38,Georgia,From Free Kick,Spain,Aymeric Laporte,Left Center Back,"[42.9, 14.2]",0.0,True,"['4a20dea8-d0ac-4ce5-bfd9-d56b6dfc1152', 'ca32655e-78bc-48bb-beaf-ff2b00c07839']",3941018,True,Head,2138,772,4353,,,True,,,
a2802124-e255-4395-b49d-277b898508ed,1228,1,00:26:35.743,26,35,Clearance,39,Spain,Regular Play,Georgia,Lasha Dvali,Left Center Back,"[15.5, 42.1]",0.0,True,"['144a59e6-183a-4785-a15c-5a7566c9381d', '3aad898e-234a-4cb4-9af0-3d87706fac7f']",3941018,True,Head,772,2138,7655,,,True,,,
cc568a7f-58d9-4c04-8470-795c872cefe0,1485,1,00:31:45.330,31,45,Clearance,52,Spain,Regular Play,Georgia,Giorgi Gvelesiani,Right Center Back,"[8.5, 34.9]",0.0,True,['3b9d5046-84ea-401d-a336-61c292fafc6e'],3941018,True,Head,772,2138,398886,True,,,,,
04e6f92d-c5e5-4cd3-b728-4338749387c7,1553,1,00:33:08.660,33,8,Clearance,56,Georgia,Regular Play,Spain,Daniel Carvajal Ramos,Right Back,"[16.3, 57.7]",0.0,True,,3941018,,Left Foot,2138,772,5721,True,,,True,,
af81654a-fe77-4efe-8998-c32ab2f46490,1658,1,00:37:31.433,37,31,Clearance,63,Georgia,From Goal Kick,Spain,Marc Cucurella Saseta,Left Back,"[8.2, 33.2]",0.0,True,['2148495c-94aa-402e-9946-4cbb1a1535b1'],3941018,True,Head,2138,772,17620,,,,,,
921d7518-11eb-4096-a8eb-d5fdaf7bbbf7,1749,1,00:41:50.645,41,50,Clearance,67,Spain,From Throw In,Georgia,Giorgi Kochorashvili,Center Defensive Midfield,"[9.8, 50.0]",0.0,True,['f56b4212-39db-487a-a9b0-24bba40b02fe'],3941018,True,Head,772,2138,41202,,,,,,
7ae1b272-61f3-499f-b2e8-2a322627b14f,1751,1,00:41:54.417,41,54,Clearance,67,Spain,From Throw In,Georgia,Sandro Altunashvili,Right Center Midfield,"[19.0, 64.0]",0.0,True,,3941018,,Right Foot,772,2138,135844,,True,,,,
de29026c-f345-4845-9fac-f9e9e423af38,1938,1,00:46:21.071,46,21,Clearance,75,Spain,From Throw In,Georgia,Giorgi Gvelesiani,Right Center Back,"[7.3, 39.4]",0.0,True,['9d9693c5-baf6-4aba-882a-fcee7913c13c'],3941018,True,Head,772,2138,398886,,,,,,
63b32eb6-80b8-464e-927e-9db2d90cb71d,1969,1,00:47:10.760,47,10,Clearance,76,Spain,From Corner,Georgia,Luka Lochoshvili,Left Wing Back,"[2.7, 46.5]",0.0,True,['509308e3-8d6d-4817-98ba-4805d87023fd'],3941018,True,Head,772,2138,48178,True,,,,,
8338ac07-3970-4c97-aed0-96b919791247,1971,1,00:47:30.520,47,30,Clearance,77,Spain,From Corner,Georgia,Sandro Altunashvili,Right Center Midfield,"[9.0, 48.3]",0.0,True,['51deb7b3-5b61-4fce-a28f-d5e5cdfc0ead'],3941018,True,Head,772,2138,135844,,,,,,
61f6fc2b-8a4c-4be8-84f3-0d16902b1790,2097,2,00:02:17.496,47,17,Clearance,81,Spain,From Throw In,Georgia,Giorgi Gvelesiani,Right Center Back,"[7.2, 48.9]",0.0,True,['54fbddfe-0e9a-4864-86f1-e8b37bcee82f'],3941018,,Right Foot,772,2138,398886,True,True,,,,
27d753bc-a911-4851-bec1-cb19d63daa32,2767,2,00:17:10.015,62,10,Clearance,97,Spain,Regular Play,Georgia,Giorgi Gvelesiani,Right Center Back,"[13.5, 48.6]",0.0,True,['7580900f-0dc1-4a09-8da1-1db7a4ff1bef'],3941018,True,Head,772,2138,398886,,,,,,
4031cee7-6185-41dd-bed7-945bf3985dab,2865,2,00:20:07.363,65,7,Clearance,103,Spain,From Corner,Georgia,Giorgi Gvelesiani,Right Center Back,"[3.9, 46.2]",0.0,True,['a2470a5d-0197-4d3c-a1d6-8e6d7fe47a26'],3941018,True,Head,772,2138,398886,,,,,,
eed8a992-b048-4556-9574-0c0fcc21594c,3114,2,00:26:39.707,71,39,Clearance,112,Georgia,Regular Play,Spain,Aymeric Laporte,Left Center Back,"[46.5, 7.6]",0.0,True,['6ffb30c7-2656-480e-bd11-6d5b353fdf21'],3941018,,Left Foot,2138,772,4353,True,,,True,,
2383dfe5-88d6-42f8-b632-f0e070f1574f,3717,2,00:41:54.164,86,54,Clearance,133,Georgia,Regular Play,Spain,Jesús Navas González,Right Back,"[11.9, 55.5]",0.0,True,,3941018,,Left Foot,2138,772,6821,True,,,True,,
828b4edf-a2bc-4319-80ec-577418b931e0,3721,2,00:42:16.231,87,16,Clearance,134,Georgia,From Corner,Spain,Aymeric Laporte,Left Center Back,"[7.8, 39.9]",0.0,True,"['2f07ecd9-6470-463a-8af1-319a9b871bb7', 'dd40d167-8b10-418e-922b-6d83951ffba9']",3941018,True,Head,2138,772,4353,True,,True,,,
139dcede-af3a-49a0-9b6e-2e1afaa8a5ab,3723,2,00:42:38.103,87,38,Clearance,135,Georgia,From Corner,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[3.4, 32.9]",0.0,True,['42da041b-75ea-4b7c-b3ba-9efadd134800'],3941018,,Left Foot,2138,772,6685,,,,True,,
5536722f-4b54-422a-b22b-aeb608b3a2c0,3938,2,00:47:12.469,92,12,Clearance,143,Spain,From Free Kick,Georgia,Lasha Dvali,Left Center Back,"[4.5, 33.4]",0.0,True,['77cf1826-ee39-4f4f-aa24-945cd6320d03'],3941018,,Right Foot,772,2138,7655,,True,,,,
df8ed6b7-baf9-4825-b18b-537ddad09515,281,1,00:06:05.293,6,5,Clearance,10,England,From Goal Kick,Slovakia,Ondrej Duda,Left Center Midfield,"[10.5, 25.5]",0.0,True,,3941017,,Right Foot,768,908,8967,,True,,,,
5b903231-a091-47b9-a9de-85085e144e81,478,1,00:10:18.088,10,18,Clearance,14,England,Regular Play,Slovakia,Ivan Schranz,Right Wing,"[18.0, 49.3]",0.0,True,['f46a3bf6-c6c0-41c0-92ee-00e568ecea7b'],3941017,True,Head,768,908,28032,,,,,,
427ce59e-8e83-41be-ad89-41b6e02299cc,528,1,00:11:23.146,11,23,Clearance,15,Slovakia,From Goal Kick,England,Kieran Trippier,Left Back,"[3.2, 37.9]",0.0,True,,3941017,,Right Foot,908,768,3308,,True,,,,
212c9fe7-73bb-450d-9804-697a5d777990,540,1,00:12:27.541,12,27,Clearance,16,Slovakia,From Free Kick,England,John Stones,Right Center Back,"[7.1, 38.3]",0.0,True,['9640eeb0-ad94-4c8a-8cae-1cf9f466ef45'],3941017,True,Head,908,768,3244,,,,,,
e99700e0-7e28-487b-a04a-8ac56c7b15fc,804,1,00:18:42.432,18,42,Clearance,25,England,Regular Play,Slovakia,Peter Pekarík,Right Back,"[15.5, 62.5]",0.0,True,"['1ba99736-3f63-4e14-820f-8f98282e2243', 'c833c487-827e-4d12-905d-4c64ec11602b']",3941017,True,Head,768,908,9722,True,,True,,,
ac9d1431-afa3-4f77-8d2b-9b5d654ddd7e,828,1,00:19:14.300,19,14,Clearance,26,England,From Throw In,Slovakia,Milan Škriniar,Left Center Back,"[13.1, 39.1]",0.0,True,['4872b97b-f787-48c5-89cb-33e7dea7b62a'],3941017,True,Head,768,908,6990,,,,,,
300c6a46-fd82-4dd2-bb8f-9ef9d479c220,983,1,00:22:05.269,22,5,Clearance,31,England,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[9.7, 43.5]",0.0,True,,3941017,,Right Foot,768,908,6798,,True,,,,
ec916322-10ab-4c40-b3d0-e500e31bb98f,1000,1,00:23:05.937,23,5,Clearance,32,England,From Corner,Slovakia,Denis Vavro,Right Center Back,"[8.1, 39.8]",0.0,True,"['1c1dfdbe-ba67-4c4f-bfab-a9e02bc2a55d', 'bd21b418-a28e-4f9c-bef0-1f309d9551cd']",3941017,True,Head,768,908,16298,,,True,,,
1438fc1f-982b-40bc-bcda-dfb03134d227,1002,1,00:23:08.067,23,8,Clearance,32,England,From Corner,Slovakia,Ivan Schranz,Right Wing,"[12.2, 37.8]",0.0,True,['b3ac6856-a859-4d7d-bcff-33f289848e59'],3941017,True,Head,768,908,28032,,,True,,,
2eab9396-dbba-4416-af2b-555a4d24caa3,1003,1,00:23:08.623,23,8,Clearance,32,England,From Corner,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[17.9, 38.8]",0.0,True,,3941017,True,Head,768,908,6798,,,,,,
29c576b5-cac5-45f3-8690-056dc06ac928,1242,1,00:29:55.113,29,55,Clearance,37,England,Regular Play,England,Kieran Trippier,Left Back,"[83.4, 10.5]",0.0,True,,3941017,,Right Foot,768,768,3308,,True,,,,
03df1a6e-eaf7-4c80-8737-ad5092af3c62,1444,1,00:34:12.787,34,12,Clearance,44,England,From Corner,Slovakia,Denis Vavro,Right Center Back,"[2.3, 44.7]",0.0,True,"['3ad84c8e-8bc6-49f0-aca5-0f03fceb7805', '4f436aab-282f-4027-9e03-ee2c4c4bdce4']",3941017,True,Head,768,908,16298,True,,True,,,
00090ebb-6552-4bf8-9779-d18e212f8a15,1504,1,00:37:04.672,37,4,Clearance,48,England,From Throw In,Slovakia,Dávid Hancko,Left Back,"[31.0, 22.4]",0.0,True,"['177238f7-90ce-4e2c-928c-5dd9ff196495', '87785e1d-f4b7-4d8d-8cc4-08b9b682dd4b']",3941017,True,Head,768,908,16879,,,True,,,
04b488d1-c171-4a1f-9106-10492e729c8c,1543,1,00:38:11.515,38,11,Clearance,51,England,From Free Kick,Slovakia,David Strelec,Center Forward,"[9.1, 37.4]",0.0,True,"['27b41045-d6c3-407c-90f7-11f8ec6d54f1', '41ca31ec-0950-4408-88ea-dc93ebb4f78e']",3941017,True,Head,768,908,43976,,,True,,,
b292b137-10e0-40eb-af50-9166c84e143e,1545,1,00:38:13.324,38,13,Clearance,51,England,From Free Kick,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[14.4, 38.8]",0.0,True,['8cf26998-b584-4a9f-9148-89a0f651bf86'],3941017,,Right Foot,768,908,6798,,True,,,,
313c4bd8-d9a6-428b-b3f8-6b7cc78cffb4,1558,1,00:38:26.331,38,26,Clearance,51,England,From Free Kick,Slovakia,Ondrej Duda,Left Center Midfield,"[14.0, 25.5]",0.0,True,,3941017,,Left Foot,768,908,8967,,,,True,,
0ced5a88-474c-4565-9dbb-7e0ab7acb61b,1789,1,00:47:05.686,47,5,Clearance,60,England,From Free Kick,Slovakia,Denis Vavro,Right Center Back,"[8.1, 42.5]",0.0,True,['295bff1e-e48f-4276-b415-7f2902633f3c'],3941017,,Right Foot,768,908,16298,,True,,,,
